filename,reg_id,type1,type2,Q,A,nQ
perda_kabupaten_indramayu_nomor_16_tahun_1995_11e4f456bc1fd4b48921303831363438.pdf,PERKAB_INDRAMAYU_1995_16,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_INDRAMAYU_1982_13?,,4.0
perda_kabupaten_indramayu_nomor_16_tahun_1995_11e4f456bc1fd4b48921303831363438.pdf,PERKAB_INDRAMAYU_1995_16,Q5,Q5.4,Apakah PERKAB_INDRAMAYU_1982_13 mengalami perubahan?,Ya,4.0
pp0431994.pdf,PP_1994_43,Q5,Q5.5,Apakah PP_1994_43 masih berlaku?,Tidak,1.0
uu11-1994.pdf,UU_1994_11,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 11 ayat 1 dalam UU_1983_8?,"Terutangnya pajak terjadi pada saat penyerahan Barang Kena 
Pajak atau pada saat penyerahan Jasa Kena Pajak atau pada saat 
impor Barang Kena Pajak atau pada saat lain yang ditetapkan 
oleh Menteri Keuangan.",4.0
uu11-1994.pdf,UU_1994_11,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1983_8?,,4.0
uu11-1994.pdf,UU_1994_11,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1983_8?,"Pasal 3A ayat 1;
Pasal 3A ayat 2;
Pasal 3A ayat 3;
Pasal 4A;
Pasal 5A;
Pasal 16A ayat 1;
Pasal 16A ayat 2;
Pasal 16B ayat 1;
Pasal 16B ayat 2;
Pasal 16B ayat 3;
Pasal 16C;
Pasal 16D",4.0
uu11-1994.pdf,UU_1994_11,Q5,Q5.4,Apakah UU_1983_8 mengalami perubahan?,Ya,4.0
perda_kabupaten_bantul_nomor_12_tahun_1994_11e4f455d91c1268a69d303831303237.pdf,PERKAB_BANTUL_1994_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 dalam PERKAB_BANTUL_1987_11?,"1) Dengan nama Pajak Pembangunan I dipungut pajak dari semua 
pembayaran kepada : 
a. Hotel-hotel/penginapan 
b. Restoran/Rumah Makan 
c. Warung makan lesehan 
d. Pengusha Catering 
2). Kepala Derah menetapkan Pajak Pembangunan I sebagaimana 
dimaksud ayat (1) pasal ini dengan memasang tandfa-tanda yang 
dapat dilihat oleh para tamu . 
Pasal II 
Peraturan Daerah ini mulai berlaku pada tanggal diundangkan. 
Agar supaya setiap orang dapat mengetahuinya memerintahkan 
pengundangan Peraturan Daerah ini dengan penempatannya dalm 
Lembaran Daerah Kabupaten Daerah Tingkat II Bantul. 
Ditetapkan di : Bantul 
Pada Tanggal : 24 September 1994 
DEWAN PEWARWAKILAN RAKYAT DAERAH BUPATI KEPALA DAERAH 
 KABUPATEN DAERAH TINGKAT II BANTUL TINGKAT II BANTUL 
 K E T U A 
 H. KAMIL SUGEMA SRI ROSO SUDARMO 
Disahkan oleh Menteri Dalam Negeri 
Dengan Surat Keputusan 
Nomor : 973.34-021 
Tanggal : 2 Januari 1996 
--------------------------------------------- 
Diundangkan dalam Lembaran Daerah 
Kabupaten Daerah Tingkat II Bantul 
Seri : A Nomor : 1 Tahun 1996 
Tanggal : 1 Juli 1996 
SEKRETARIS WILAYAH/DAERAH 
TINGKAT II BANTUL 
Drs. H. KMT. PUTRONEGORO 
(Pembina Tk. I, IV/b) 
 Nip. 490008760 
P E N J E L A S A N 
PERATURAN DAERAH KABUPATEN DAERAH TINGKAT II BANTUL 
NOMOR : 12 TAHUN 1994 
TE N T A N G 
PERUBAHAN PERTAMA PERATURAN DAERAH KABUPATEN DAERAH 
TINGKAT II BANTUL NOMOR 11 TAHUN 1987 
TENTANG PAJAK PEMBANGUNAN I 
I. PENJELASAN UMUM. 
Bahwa untuk melaksanakan pembangunan di Daerah diperlukan dana yang memadai. 
Untuk mendapatkan dana tersebut antara lain perlu dilakukan intensifikasi dan 
ekstensifikasi penggalian dana, diantaranya dari sector pajak Dearah. 
Bahwa sehubungan perkembangan Obyek pajak Pembangunan I di Kabupaten Daerah 
Tingkat II Bantul, maka Peraturan Daerah Kabupaten Daerah Tingkat II bantul 
Nomor 11 Tahun 1987 tentang Pajak Pembangunan I sebagian sudah tidak sesuai lagi 
dengan perkembangan keadaan dewasa ini, sehingga perlu dilakukanj penyesuaian 
sebagaimana mestinya. 
II. PENJELASAN PASAL DEMI PASAL. 
Pasal I Bab I : cukup jelas. 
Bab II Pasal 2 ayat (1) huruf a : Yang dimaksud Hotel-hotel/penginapan 
termasuk motel dan cottage. 
b : cuklup jelas. 
C : cukup jelas. 
d : Pengusaha catering adalah orang yang 
mengusahakan jasa boga .",4.0
perda_kabupaten_bantul_nomor_12_tahun_1994_11e4f455d91c1268a69d303831303237.pdf,PERKAB_BANTUL_1994_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_BANTUL_1987_11?,,4.0
perda_kabupaten_bantul_nomor_12_tahun_1994_11e4f455d91c1268a69d303831303237.pdf,PERKAB_BANTUL_1994_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_BANTUL_1987_11?,,4.0
perda_kabupaten_bantul_nomor_12_tahun_1994_11e4f455d91c1268a69d303831303237.pdf,PERKAB_BANTUL_1994_12,Q5,Q5.4,Apakah PERKAB_BANTUL_1987_11 mengalami perubahan?,Ya,4.0
perda_kabupaten_bantul_nomor_13_tahun_1994_11e4f455ce0fe070b477303831303039.pdf,PERKAB_BANTUL_1994_13,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 5 ayat 1 dalam PERKAB_BANTUL_1990_10?,"Ijin berlaku selama 2 (dua) tahun dan setelah habis masa 
berlakunya dapat diperpanjang dengan membayar retribusi biaya 
ijin 
(2) .Besarnya retribusi biaya ijin kios ditetapkan sebagai berikut : 
a. Kios kelas I : Rp. 15.000,00 (lima belas ribu rupiah) 
b. Kios kelas II : RP. 10.000,00 (sepuluh ribu rupiah) 
c. Kios kelas III: Rp. 5.000,00 (lima ribu rupiah) 
(3) Ijin tidak boleh dipindah tangankan 
Pasal II 
Peraturan Daerah iniu mulai berlaku pada tanggal 
diundangkan. 
Agar supaya setiap orang dapat mengetahuinya 
memerintahkan pengundangan Peraturan Daerah ini dengan 
penempatannya dalm Lembaran Daerah Kabupaten Daerah Tingkat 
II Bantul. 
Ditetapkan di : Bantul 
Pada Tanggal : 24 September 1994 
DEWAN PEWARWAKILAN RAKYAT DAERAH BUPATI KEPALA DAERAH 
 KABUPATEN DAERAH TINGKAT II BANTUL TINGKAT II BANTUL 
 K E T U A 
 H. KAMIL SUGEMA SRI ROSO SUDARMO 
Disahkan oleh Menteri Dalam Negeri 
Dengan Surat Keputusan 
Nomor : 61/KPTS/1995 
Tanggal : 9 Maret 1995 
--------------------------------------------- 
Diundangkan dalam Lembaran Daerah 
Kabupaten Daerah Tingkat II Bantul 
Seri : B Nomor : 3 Tahun 1995 
Tanggal : 21 Maret 1995 
SEKRETARIS WILAYAH/DAERAH 
TINGKAT II BANTUL 
Drs. H. KMT. PUTRONEGORO 
(Pembina Tk. I, IV/b) 
 Nip. 490008760 
P E N J E L A S A N 
PERATURAN DAERAH KABUPATEN DAERAH TINGKAT II BANTUL 
NOMOR : 13 TAHUN 1994 
TE N T A N G 
PERUBAHAN PERTAMA PERATURAN DAERAH KABUPATEN DAERAH 
TINGKAT II BANTUL NOMOR 10 TAHUN 1990 
TENTANG KIOS 
I. PENJELASAN UMUM. 
Bahwa untuk melaksanakan pembangunan di Daerah diperlukan dana yang memadai. 
Untuk mendapatkan dana tersebut antara lain perlu dilakukan intensifikasi dan 
ekstensifikasi penggalian dana, diantaranya dari sektorretribusi Daerah. 
Bahwa sehubungan perkembangan dewasa ini, maka Peraturan Daerah Kabupaten 
Daerah Tingkat II bantul Nomor 10 Tahun 1990 tentang Kios sudah tidak sesuai lagi 
makla perlu diadakan penyesuaian sebagaimana mestinya. 
II. PENJELASAN PASAL DEMI PASAL. 
Pasal I : cukup jelas.",4.0
perda_kabupaten_bantul_nomor_13_tahun_1994_11e4f455ce0fe070b477303831303039.pdf,PERKAB_BANTUL_1994_13,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_BANTUL_1990_10?,,4.0
perda_kabupaten_bantul_nomor_13_tahun_1994_11e4f455ce0fe070b477303831303039.pdf,PERKAB_BANTUL_1994_13,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_BANTUL_1990_10?,,4.0
perda_kabupaten_bantul_nomor_13_tahun_1994_11e4f455ce0fe070b477303831303039.pdf,PERKAB_BANTUL_1994_13,Q5,Q5.4,Apakah PERKAB_BANTUL_1990_10 mengalami perubahan?,Ya,4.0
uu9-1994.pdf,UU_1994_9,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 17 dalam UU_1983_6?,"Pasal 17
Direktur Jenderal Pajak setelah melakukan pemeriksaan,
menerbitkan Surat Ketetapan Pajak Lebih Bayar apabila jumlah kredit
pajak atau jumlah pajak yang dibayar lebih besar daripada jumlah pajak
yang terutang atau telah dilakukan pembayaran pajak yang tidak
seharusnya terutang.",4.0
uu9-1994.pdf,UU_1994_9,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1983_6?,,4.0
uu9-1994.pdf,UU_1994_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1983_6?,"Pasal 41B;
Pasal 44B;
Pasal 17A;
Pasal 17B ayat 1;
Pasal 17B ayat 2;
Pasal 27A;
Pasal 41A;
Pasal 44A;
Pasal 44B ayat 1;
Pasal 44B ayat 2",4.0
uu9-1994.pdf,UU_1994_9,Q5,Q5.4,Apakah UU_1983_6 mengalami perubahan?,Ya,4.0
uu10-1994.pdf,UU_1994_10,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 14 ayat 3 dalam UU_1983_7?,"Wajib Pajak sebagaimana dimaksud pada ayat (2) yang
menghitung penghasilan netonya dengan menggunakan
Norma Penghitungan Penghasilan Neto, wajib
menyelenggarakan pencatatan sebagaimana diatur dalam
Undang-undang tentang Ketentuan Umum dan Tata Cara
Perpajakan.",4.0
uu10-1994.pdf,UU_1994_10,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1983_7?,,4.0
uu10-1994.pdf,UU_1994_10,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1983_7?,"Pasal 2A ayat 1;
Pasal 2A ayat 2;
Pasal 2A ayat 3;
Pasal 2A ayat 4;
Pasal 2A ayat 5;
Pasal 2A ayat 6;
Pasal 28A;
Pasal 31A;
Pasal 33A ayat 1;
Pasal 33A ayat 2;
Pasal 33A ayat 3;
Pasal 33A ayat 4",4.0
uu10-1994.pdf,UU_1994_10,Q5,Q5.4,Apakah UU_1983_7 mengalami perubahan?,Ya,4.0
pp0431994.pdf,PP_1994_43,Q5,Q5.5,Apakah PP_1994_43 masih berlaku?,Tidak,
pp3-1990.pdf,PP_1990_3,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 1 dalam PP_1974_16?,"Rumah Negeri yang dapat dijual adalah Rumah Negeri baik yang berdiri sendiri 
maupun yang berupa satuan rumah flat/rumah susun Golongan III (tiga) yang: 
 a. pada saat dikeluarkannya Peraturan Pemerintah ini sudah berstatus 
Golongan III (tiga); 
 b. berasal dari Golongan II (dua) dan rumah lain yang belum ditetapkan 
golongannya yang tata cara pengubahannya dan/atau penetapannya 
menjadi Golongan III (tiga) diatur dengan Keputusan Presiden.",4.0
pp3-1990.pdf,PP_1990_3,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1974_16?,,4.0
pp3-1990.pdf,PP_1990_3,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1974_16?,,4.0
pp3-1990.pdf,PP_1990_3,Q5,Q5.4,Apakah PP_1974_16 mengalami perubahan?,Ya,4.0
pp14-1990.pdf,PP_1990_14,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 8 ayat 2 dalam PP_1986_22?,"Tanah yang digunakan sebagai lokasi perusahaan industri di Kawasan Industri 
yang diberi status sebagai Kawasan Berikat (Bonded Zone) disewa atau dibeli 
dari Pemilik Kawasan Industri yang diberi status Kawasan Berikat.",4.0
pp14-1990.pdf,PP_1990_14,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1986_22?,,4.0
pp14-1990.pdf,PP_1990_14,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1986_22?,,4.0
pp14-1990.pdf,PP_1990_14,Q5,Q5.4,Apakah PP_1986_22 mengalami perubahan?,Ya,4.0
pp18-1990.pdf,PP_1990_18,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 18 ayat 2 dalam PP_1977_33?,"Pendirian badan usaha milik negara sebagaimana dimaksud dalam ayat (1) 
dilakukan sesuai dengan peraturan perundang-undangan yang berlaku . 
 www.djpp.depkumham.go.id",4.0
pp18-1990.pdf,PP_1990_18,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1977_33?,,4.0
pp18-1990.pdf,PP_1990_18,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1977_33?,,4.0
pp18-1990.pdf,PP_1990_18,Q5,Q5.4,Apakah PP_1977_33 mengalami perubahan?,Ya,4.0
pp45-1990.pdf,PP_1990_45,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 17 ayat 1 dalam PP_1983_10?,"Tata cara penjatuhan hukuman disiplin berdasarkan ketentuan Pasal 15 dan 
atau Pasal 16 Peraturan Pemerintah ini dilaksanakan sesuai dengan Peraturan 
Pemerintah Nomor 30 Tahun 1980 tentang Peraturan Disiplin Pegawai Negeri 
Sipil; 
(2) Hukuman disiplin berdasarkan Peraturan Pemerintah Nomor 30 Tahun 1980 
tentang Peraturan Disiplin Pegawai Negeri Sipil terhadap pelanggaran Peraturan 
Pemerintah Nomor 10 Tahun 1983 dan Peraturan Pemerintah ini, berlaku bagi 
mereka yang dipersamakan sebagai Pegawai Negeri Sipil menurut ketentuan 
Pasal 1 huruf a angka 2 Peraturan Pemerintah Nomor 10 Tahun 1983. 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.",4.0
pp45-1990.pdf,PP_1990_45,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1983_10?,,4.0
pp45-1990.pdf,PP_1990_45,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1983_10?,,4.0
pp45-1990.pdf,PP_1990_45,Q5,Q5.4,Apakah PP_1983_10 mengalami perubahan?,Ya,4.0
pp52-1990.pdf,PP_1990_52,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 ayat 2 dalam PP_1989_18?,"Besarnya tunjangan perbaikan penghasilan bagi Perintis Pergerakan 
Kebangsaan/Kemerdekaan, Bekas Anggota Komite Nasional Indonesia Pusat dan 
Penerima Tunjangan Veteran serta Janda/Dudanya sebagaimana dimaksud 
dalam ayat (1) ialah 25 (dua puluh lima perseratus) dari penghasilan.",4.0
pp52-1990.pdf,PP_1990_52,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1989_18?,,4.0
pp52-1990.pdf,PP_1990_52,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1989_18?,,4.0
pp52-1990.pdf,PP_1990_52,Q5,Q5.4,Apakah PP_1989_18 mengalami perubahan?,Ya,4.0
pp54-1990.pdf,PP_1990_54,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 1 dalam PP_1989_21?,"Dikecualikan dari pemotongan pajak dan masih tetap ditangguhkan pengenaan 
pajaknya adalah: 
 a. Bunga atas deposito berjangka, sertifikat deposito dan tabungan yang 
nilai seluruh deposito berjangka, sertifikat deposito dan tabungannya 
untuk setiap deposan dan/atau penabung tidak melebihi jumlah tertentu 
yang ditetapkan oleh Menteri Keuangan; 
 b. Bunga atas deposito berjangka, sertifikat deposito dan tabungan yang 
diterima atau diperoleh Gerakan Pramuka Indonesia (PRAMUKA); 
 c. Bunga atas deposito berjangka, sertifikat deposito dan tabungan yang 
diterima atau diperoleh Palang Merah Indonesia (PMI); 
 d. Bunga atas tabungan pada bank yang ditunjuk pemerintah dalam rangka 
pemilikan rumah sederhana, kaveling siap bangun, atau rumah susun 
sesuai dengan ketentuan yang berlaku, untuk dihuni sendiri.",4.0
pp54-1990.pdf,PP_1990_54,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1989_21?,,4.0
pp54-1990.pdf,PP_1990_54,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1989_21?,,4.0
pp54-1990.pdf,PP_1990_54,Q5,Q5.4,Apakah PP_1989_21 mengalami perubahan?,Ya,4.0
pp5-1986.pdf,PP_1986_5,Q5,Q5.5,Apakah PP_1986_5 masih berlaku?,Tidak,1.0
pp9-1985.pdf,PP_1985_9,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 2 dalam PP_1980_50?,"Besarnya gaji pokok sebagaimana dimaksud dalam ayat (1), adalah Rp 550.000,- 
(lima ratus lima puluh ribu rupiah) sebulan . 
 Pasal II 
Dengan berlakunya Peraturan Pemerintah ini, maka Peraturan Pemerintah Nomor 10 
Tahun 1977 (Lembaran Negara Tahun 1977 Nomor 14), dinyatakan tidak berlaku lagi.",4.0
pp9-1985.pdf,PP_1985_9,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1980_50?,,4.0
pp9-1985.pdf,PP_1985_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1980_50?,,4.0
pp9-1985.pdf,PP_1985_9,Q5,Q5.4,Apakah PP_1980_50 mengalami perubahan?,Ya,4.0
uu10-1985.pdf,UU_1985_10,Q5,Q5.5,Apakah UU_1985_10 masih berlaku?,Tidak,1.0
pp12-1985.pdf,PP_1985_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 ayat 1 dalam PP_1980_9?,"Besarnya gaji pokok bagi : 
a. Kepala Daerah Tingkat I, adalah Rp. 330.000,- (tiga ratus tiga puluh ribu 
rupiah) sebulan; 
b. Wakil Kepala Daerah Tingkat I, adalah Rp. 265.000,- (dua ratus enam 
puluh lima ribu rupiah) sebulan; 
c. Kepala Daerah Tingkat II, adalah Rp. 220.000 (dua ratus dua puluh ribu 
rupiah) sebulan; 
d. Wakil Kepala Daerah Tingkat II, adalah Rp. 200.000,- (dua ratus ribu 
rupiah) sebulan .",4.0
pp12-1985.pdf,PP_1985_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1980_9?,,4.0
pp12-1985.pdf,PP_1985_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1980_9?,,4.0
pp12-1985.pdf,PP_1985_12,Q5,Q5.4,Apakah PP_1980_9 mengalami perubahan?,Ya,4.0
pp24-1985.pdf,PP_1985_24,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 dalam PP_1982_1?,"Menteri Perdagangan menetapkan Harga Patokan untuk penghitungan Pajak Ekspor 
dan/atau Pajak Ekspor Tambahan. 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.",4.0
pp24-1985.pdf,PP_1985_24,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1982_1?,,4.0
pp24-1985.pdf,PP_1985_24,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1982_1?,,4.0
pp24-1985.pdf,PP_1985_24,Q5,Q5.4,Apakah PP_1982_1 mengalami perubahan?,Ya,4.0
pp4-1984.pdf,PP_1984_4,Q5,Q5.5,Apakah PP_1984_4 masih berlaku?,Tidak,1.0
pp8-1984.pdf,PP_1984_8,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 2 dalam PP_1980_14?,"Penghasilan sebagaimana dimaksud dalam ayat (1) huruf a dan huruf b, terdiri dari : 
a. gaji pokok; 
b. tunjangan isteri/suami; 
c. tunjangan anak.",4.0
pp8-1984.pdf,PP_1984_8,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1980_14?,,4.0
pp8-1984.pdf,PP_1984_8,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1980_14?,,4.0
pp8-1984.pdf,PP_1984_8,Q5,Q5.4,Apakah PP_1980_14 mengalami perubahan?,Ya,4.0
pp9-1984.pdf,PP_1984_9,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 ayat 2 dalam PP_1980_15?,"Penghasilan sebagaimana dimaksud dalam ayat (1) terdiri dari: 
a. pensiun pokok; 
b. tunjangan isteri/suami; 
c. tunjangan anak; 
d. tunjangan cacat, 
dengan ketentuan bahwa penghasilan sebagaimana dimaksud sekurang-kurangnya Rp 
10.000,- (sepuluh ribu rupiah) sebulan.",4.0
pp9-1984.pdf,PP_1984_9,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1980_15?,,4.0
pp9-1984.pdf,PP_1984_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1980_15?,,4.0
pp9-1984.pdf,PP_1984_9,Q5,Q5.4,Apakah PP_1980_15 mengalami perubahan?,Ya,4.0
pp10-1984.pdf,PP_1984_10,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 ayat 1 dalam PP_1980_16?,"Bagi Perintis Pergerakan Kebangsaan/Kemerdekaan dan Bekas Anggota Komite Nasional 
Indonesia Pusat serta Janda/Dudanya diberikan tunjangan perbaikan penghasilan.",4.0
pp10-1984.pdf,PP_1984_10,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1980_16?,,4.0
pp10-1984.pdf,PP_1984_10,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1980_16?,,4.0
pp10-1984.pdf,PP_1984_10,Q5,Q5.4,Apakah PP_1980_16 mengalami perubahan?,Ya,4.0
pp23-1981.pdf,PP_1981_23,Q5,Q5.5,Apakah PP_1981_23 masih berlaku?,Tidak,1.0
pp55-1981.pdf,PP_1981_55,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 8 dalam PP_1963_49?,"Ayat (1) 
 Ketentuan ini dimaksudkan agar penetapan harga sewa oleh Kepala KUP 
mengikat para pihak. Hal ini berarti apabila pemilik tidak menyetujui 
penetapan tersebut, maka hubungan sewa-menyewa tidaK dapat 
diputuskan secara sepihak, sehingga apabila pihak penyewa membayar 
harga sewa sebesar yang telah ditetapkan oleh Kepala KUP dan pemilik 
tidak mau menerimanya, yang mengakibatkan tertundanya pembayaran 
sewa maka hal ini tidak dapat dijadikan bukti atau alasan oleh pemilik 
untuk memutuskan hubungan sewa-menyewa perumahan. Sedangkan 
apabila pihak penyewa yang tidak menyetujui penetapan harga sewa 
tersebut serta tidak mau membayar harga sewa yang telah ditetapkan 
maka pemilik dapat memintakan pemutusan hubungan sewa-menyewa 
atas dasar alasan tersebut. 
 Ayat (2) 
 Cukup jelas. 
 Ayat (3) 
 Ketentuan dalam ayat ini dimaksudkan untuk membebani pihak-pihak 
yang bersengketa memikul sebagian dari biaya yang diperlukan dalam 
penyelesaian sengketa sewa-menyewa perumahan.",4.0
pp55-1981.pdf,PP_1981_55,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1963_49?,,4.0
pp55-1981.pdf,PP_1981_55,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1963_49?,,4.0
pp55-1981.pdf,PP_1981_55,Q5,Q5.4,Apakah PP_1963_49 mengalami perubahan?,Ya,4.0
pp48-1980.pdf,PP_1989_48,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 10 ayat 6 dalam PP_1974_9?,"Pensiun janda/duda diberikan dengan Keputusan Kepala Badan Administrasi Kepegawaian 
Negara atas permintaan janda/duda yang bersangkutan. 
Pasal 14. 
Pensiun janda/duda diberikan mulai bulan kelima setelah Bekas Kepala Daerah atau Bekas Wakil 
Kepala Daerah yang bersangkutan meninggal dunia. 
Pasal 16.",4.0
pp48-1980.pdf,PP_1989_48,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1974_9?,,4.0
pp48-1980.pdf,PP_1989_48,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1974_9?,,4.0
pp48-1980.pdf,PP_1989_48,Q5,Q5.4,Apakah PP_1974_9 mengalami perubahan?,Ya,4.0
pp8-1978.pdf,PP_1978_8,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 ayat 4 dalam PP_1971_18?,"Apabila penghasilan pensiun berdasarkan Peraturan Pemerintah ini 
ternyata kurang daripada penghasilan pensiun yang diterima untuk 
bulan Maret 1978,.maka kepada penerima pensiun yang 
bersangkutan diberikan tunjangan peralihan pensiun sebesar 
selisihnya.",4.0
pp8-1978.pdf,PP_1978_8,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1971_18?,,4.0
pp8-1978.pdf,PP_1978_8,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1971_18?,,4.0
pp8-1978.pdf,PP_1978_8,Q5,Q5.4,Apakah PP_1971_18 mengalami perubahan?,Ya,4.0
pp9-1977.pdf,PP_1977_9,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 3 dalam PP_1973_26?,"(3). Diatas gaji pokok sebagaimana dimaksud dalam ayat (1) dan ayat (2), 
kepada Presiden dan Wakil Presiden diberikan tunjangan sesuai dengan 
peraturan perundang-undangan yang berlaku bagi Pegawai Negeri.",4.0
pp9-1977.pdf,PP_1977_9,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1973_26?,,4.0
pp9-1977.pdf,PP_1977_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1973_26?,,4.0
pp9-1977.pdf,PP_1977_9,Q5,Q5.4,Apakah PP_1973_26 mengalami perubahan?,Ya,4.0
pp10-1977.pdf,PP_1977_10,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 dalam PP_1967_17?,"Gaji pokok Menteri Negara Republik Indonesia adalah Rp. 250.000,-(dua 
dit
jen
 Pera
tur
an
 Peru
nd
an
g-u
nd
an
ga
n
ratus lima puluh ribu rupiah) sebulan.",4.0
pp10-1977.pdf,PP_1977_10,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1967_17?,,4.0
pp10-1977.pdf,PP_1977_10,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1967_17?,,4.0
pp10-1977.pdf,PP_1977_10,Q5,Q5.4,Apakah PP_1967_17 mengalami perubahan?,Ya,4.0
pp11-1977.pdf,PP_1977_11,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PP_1974_15?,"Bagi Ketua,Wakil Ketua, dan Anggota Lembaga Tinggi Negara yang bukan 
Pegawai Negeri mendapat tunjangan Kehormatan yang besarnya sama dengan 
tunjangan yang diterima oleh Ketua, Wakil Ketua, dan Anggota Lembaga Tinggi 
Negara yang berkedudukan sebagai Pegawai Negeri sebagaimana dimaksud 
dalam Pasal 2. 
dit
jen
 Pera
tur
an
 Peru
nd
an
g-u
nd
an
ga
n",4.0
pp11-1977.pdf,PP_1977_11,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1974_15?,,4.0
pp11-1977.pdf,PP_1977_11,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1974_15?,,4.0
pp11-1977.pdf,PP_1977_11,Q5,Q5.4,Apakah PP_1974_15 mengalami perubahan?,Ya,4.0
pp13-1977.pdf,PP_1977_13,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 ayat 1 dalam PP_1970_13?,"Kepada janda/duda Perintis Pergerakan Kebangsaan/Kemerdekaan yang 
tidak menikah lagi diberikan tunjangan sebesar separoh dari tunjangan 
yang diberikan kepada almarhum suaminya/almarhumah isterinya.",4.0
pp13-1977.pdf,PP_1977_13,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1970_13?,,4.0
pp13-1977.pdf,PP_1977_13,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1970_13?,,4.0
